,time_simulation,P_104 [L/s],Mix_TK100,Mix_R101,Csus_R101,x_R101,SV_p,SV_gl,molCH4_acum_V101,molCO2_acum_V101,molO2_acum_V101,molH2S_acum_V101,molNH3_acum_V101,molH2O_acum_V101,biogas_acum_V101,Pacum_V101,Pstorage_V101,x_CH4_V101,x_CO2_V101,x_O2_V101,x_NH3_V101,x_H2S_V101,RH_V101,molCH4_acum_V102,molCO2_acum_V102,molO2_acum_V102,molH2S_acum_V102,molNH3_acum_V102,molH2O_acum_V102,biogas_acum_V102,Pacum_V102,Pstorage_V102,x_CH4_V102,x_CO2_V102,x_O2_V102,x_NH3_V102,x_H2S_V102,RH_V102,molCH4_acum_V107,molCO2_acum_V107,molO2_acum_V107,molH2S_acum_V107,molNH3_acum_V107,molH2O_acum_V107,biogas_acum_V107,Pacum_V107,Pstorage_V107,x_CH4_V107,x_CO2_V107,x_O2_V107,x_NH3_V107,x_H2S_V107,RH_V107
1002,3610800,18.0,50,50,0.02433535402200593,0.1816097781681539,0.0818390221831846,80.73010343260246,2.040010994244393,1.3213707576355727,0.12365231433051221,0.0,0.20863748804772195,0.04651743060190923,3.7401889848601093,33.700844826994675,33.700844826994675,55.229896981300186,35.77391054470579,3.3476802827246863,5648.512191269335,0.0,125.23333380749753,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
1003,3614400,0.0,50,50,0.02433535402200593,0.1816097781681539,0.0818390221831846,80.73010343260246,2.040010994244393,1.3213707576355727,0.12365231433051221,0.0,0.20863748804772195,0.04651743060190923,3.7401889848601093,33.6087408325582,33.6087408325582,55.229896981300186,35.77391054470579,3.3476802827246863,5648.512191269335,0.0,131.22087217647027,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
1004,3618000,0.0,50,50,0.02433535402200593,0.1816097781681539,0.0818390221831846,80.73010343260246,2.040010994244393,1.3213707576355727,0.12365231433051221,0.0,0.20863748804772195,0.04651743060190923,3.7401889848601093,33.80299725333554,33.80299725333554,55.229896981300186,35.77391054470579,3.3476802827246863,5648.512191269335,0.0,118.95354456868046,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
1005,3621600,0.0,0,0,0.02433535402200593,0.1816097781681539,0.0818390221831846,80.73010343260246,2.040010994244393,1.3213707576355727,0.12365231433051221,0.0,0.20863748804772195,0.04651743060190923,3.7401889848601093,33.79044767852954,33.79044767852954,55.229896981300186,35.77391054470579,3.3476802827246863,5648.512191269335,0.0,119.70535307260619,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
1006,3625200,0.0,0,0,0.02433535402200593,0.1816097781681539,0.0818390221831846,80.73010343260246,2.040010994244393,1.3213707576355727,0.12365231433051221,0.0,0.20863748804772195,0.04651743060190923,3.7401889848601093,33.61921974290944,33.61921974290944,55.229896981300186,35.77391054470579,3.3476802827246863,5648.512191269335,0.0,130.52347401231518,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
1007,3628800,0.0,0,0,0.02433535402200593,0.1816097781681539,0.0818390221831846,80.73010343260246,2.040010994244393,1.3213707576355727,0.12365231433051221,0.0,0.20863748804772195,0.04651743060190923,3.7401889848601093,33.60314219399988,33.60314219399988,55.229896981300186,35.77391054470579,3.3476802827246863,5648.512191269335,0.0,131.5952145437356,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
1008,3632400,18.0,0,0,0.024388641887903566,0.17981772417323452,0.08201822758267656,80.9068805989313,2.0447003264433854,1.324408165991738,0.1240078542038314,0.0,0.2091170788408007,0.046616223928748854,3.748849649408504,33.768291710267604,33.768291710267604,55.22883328671859,35.77322156071545,3.349541748242462,5648.403404323491,0.0,126.08378937813411,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
1009,3636000,0.0,0,0,0.024388641887903566,0.17981772417323452,0.08201822758267656,80.9068805989313,2.0447003264433854,1.324408165991738,0.1240078542038314,0.0,0.2091170788408007,0.046616223928748854,3.748849649408504,33.863819419437526,33.863819419437526,55.22883328671859,35.77322156071545,3.349541748242462,5648.403404323491,0.0,120.16943189893503,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
1010,3639600,0.0,0,0,0.024388641887903566,0.17981772417323452,0.08201822758267656,80.9068805989313,2.0447003264433854,1.324408165991738,0.1240078542038314,0.0,0.2091170788408007,0.046616223928748854,3.748849649408504,33.62593099941828,33.62593099941828,55.22883328671859,35.77322156071545,3.349541748242462,5648.403404323491,0.0,135.52361118269957,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
1011,3643200,0.0,0,0,0.024388641887903566,0.17981772417323452,0.08201822758267656,80.9068805989313,2.0447003264433854,1.324408165991738,0.1240078542038314,0.0,0.2091170788408007,0.046616223928748854,3.748849649408504,33.71585446543758,33.71585446543758,55.22883328671859,35.77322156071545,3.349541748242462,5648.403404323491,0.0,129.47093656232673,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
1012,3646800,0.0,0,0,0.024388641887903566,0.17981772417323452,0.08201822758267656,80.9068805989313,2.0447003264433854,1.324408165991738,0.1240078542038314,0.0,0.2091170788408007,0.046616223928748854,3.748849649408504,33.57122387134655,33.57122387134655,55.22883328671859,35.77322156071545,3.349541748242462,5648.403404323491,0.0,139.36332098695573,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
1013,3650400,0.0,0,0,0.024388641887903566,0.17981772417323452,0.08201822758267656,80.9068805989313,2.0447003264433854,1.324408165991738,0.1240078542038314,0.0,0.2091170788408007,0.046616223928748854,3.748849649408504,33.57612770068773,33.57612770068773,55.22883328671859,35.77322156071545,3.349541748242462,5648.403404323491,0.0,139.01413092855142,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
1014,3654000,18.0,0,0,0.02444141398185011,0.17804301542511483,0.08219569845748852,81.08194674338955,2.0493442707106815,1.3274161753466909,0.1242103066717734,0.0,0.2095920276863196,0.046704816566701744,3.7572675969821674,33.76468195117527,33.76468195117527,55.23001204904071,35.773985077219535,3.347478914178775,5648.523959560979,0.0,131.40413203690093,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
1015,3657600,0.0,0,0,0.02444141398185011,0.17804301542511483,0.08219569845748852,81.08194674338955,2.0493442707106815,1.3274161753466909,0.1242103066717734,0.0,0.2095920276863196,0.046704816566701744,3.7572675969821674,33.786724637168554,33.786724637168554,55.23001204904071,35.773985077219535,3.347478914178775,5648.523959560979,0.0,129.9469341819473,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
1016,3661200,0.0,0,0,0.02444141398185011,0.17804301542511483,0.08219569845748852,81.08194674338955,2.0493442707106815,1.3274161753466909,0.1242103066717734,0.0,0.2095920276863196,0.046704816566701744,3.7572675969821674,33.86017867808027,33.86017867808027,55.23001204904071,35.773985077219535,3.347478914178775,5648.523959560979,0.0,125.2222449803461,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
1017,3664800,0.0,0,0,0.02444141398185011,0.17804301542511483,0.08219569845748852,81.08194674338955,2.0493442707106815,1.3274161753466909,0.1242103066717734,0.0,0.2095920276863196,0.046704816566701744,3.7572675969821674,33.76232482156563,33.76232482156563,55.23001204904071,35.773985077219535,3.347478914178775,5648.523959560979,0.0,131.56105561323082,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
1018,3668400,0.0,0,0,0.02444141398185011,0.17804301542511483,0.08219569845748852,81.08194674338955,2.0493442707106815,1.3274161753466909,0.1242103066717734,0.0,0.2095920276863196,0.046704816566701744,3.7572675969821674,33.67267180649516,33.67267180649516,55.23001204904071,35.773985077219535,3.347478914178775,5648.523959560979,0.0,137.69107806112936,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
1019,3672000,0.0,0,0,0.02444141398185011,0.17804301542511483,0.08219569845748852,81.08194674338955,2.0493442707106815,1.3274161753466909,0.1242103066717734,0.0,0.2095920276863196,0.046704816566701744,3.7572675969821674,33.68386873905416,33.68386873905416,55.23001204904071,35.773985077219535,3.347478914178775,5648.523959560979,0.0,136.90799271824318,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
1020,3675600,18.0,50,50,0.024493727963966008,0.17628371283226899,0.0823716287167731,81.25549314766083,2.0539479011368806,1.330398072327297,0.12446060470784488,0.0,0.21006285352536266,0.04681671087771017,3.765686142575095,33.67440504227083,33.67440504227083,55.23043868198963,35.77426141901599,3.346732306518166,5648.56759247621,0.0,143.20939802036293,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
1021,3679200,0.0,50,50,0.024493727963966008,0.17628371283226899,0.0823716287167731,81.25549314766083,2.0539479011368806,1.330398072327297,0.12446060470784488,0.0,0.21006285352536266,0.04681671087771017,3.765686142575095,33.69806800396138,33.69806800396138,55.23043868198963,35.77426141901599,3.346732306518166,5648.56759247621,0.0,141.48934606378745,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
1022,3682800,0.0,50,50,0.024493727963966008,0.17628371283226899,0.0823716287167731,81.25549314766083,2.0539479011368806,1.330398072327297,0.12446060470784488,0.0,0.21006285352536266,0.04681671087771017,3.765686142575095,33.78980152898715,33.78980152898715,55.23043868198963,35.77426141901599,3.346732306518166,5648.56759247621,0.0,135.0399501242371,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
1023,3686400,0.0,50,50,0.024493727963966008,0.17628371283226899,0.0823716287167731,81.25549314766083,2.0539479011368806,1.330398072327297,0.12446060470784488,0.0,0.21006285352536266,0.04681671087771017,3.765686142575095,33.83235430117706,33.83235430117706,55.23043868198963,35.77426141901599,3.346732306518166,5648.56759247621,0.0,132.1623551234307,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
1024,3690000,0.0,50,50,0.024493727963966008,0.17628371283226899,0.0823716287167731,81.25549314766083,2.0539479011368806,1.330398072327297,0.12446060470784488,0.0,0.21006285352536266,0.04681671087771017,3.765686142575095,33.824412024833094,33.824412024833094,55.23043868198963,35.77426141901599,3.346732306518166,5648.56759247621,0.0,132.69410292691222,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
1025,3693600,0.0,50,50,0.024493727963966008,0.17628371283226899,0.0823716287167731,81.25549314766083,2.0539479011368806,1.330398072327297,0.12446060470784488,0.0,0.21006285352536266,0.04681671087771017,3.765686142575095,33.525624954935935,33.525624954935935,55.23043868198963,35.77426141901599,3.346732306518166,5648.56759247621,0.0,154.58537934022186,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
1026,3697200,18.0,50,50,0.02454546113814757,0.1745439426256704,0.08254560573743297,81.42711277969076,2.058500420464858,1.3333468632556462,0.12470970583497025,0.0,0.21052845209299673,0.04690267739531142,3.773988119043783,33.88611534645606,33.88611534645606,55.23083526505884,35.774518296685834,3.3460382861470372,5648.608152108288,0.0,133.7157404177971,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
1027,3700800,0.0,50,50,0.02454546113814757,0.1745439426256704,0.08254560573743297,81.42711277969076,2.058500420464858,1.3333468632556462,0.12470970583497025,0.0,0.21052845209299673,0.04690267739531142,3.773988119043783,33.940668822517175,33.940668822517175,55.23083526505884,35.774518296685834,3.3460382861470372,5648.608152108288,0.0,130.0887767478087,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
1028,3704400,0.0,50,50,0.02454546113814757,0.1745439426256704,0.08254560573743297,81.42711277969076,2.058500420464858,1.3333468632556462,0.12470970583497025,0.0,0.21052845209299673,0.04690267739531142,3.773988119043783,33.75344482429208,33.75344482429208,55.23083526505884,35.774518296685834,3.3460382861470372,5648.608152108288,0.0,143.02690374307176,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
1029,3708000,0.0,50,50,0.02454546113814757,0.1745439426256704,0.08254560573743297,81.42711277969076,2.058500420464858,1.3333468632556462,0.12470970583497025,0.0,0.21052845209299673,0.04690267739531142,3.773988119043783,33.81000325806733,33.81000325806733,55.23083526505884,35.774518296685834,3.3460382861470372,5648.608152108288,0.0,138.97006008823783,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
1030,3711600,0.0,50,50,0.02454546113814757,0.1745439426256704,0.08254560573743297,81.42711277969076,2.058500420464858,1.3333468632556462,0.12470970583497025,0.0,0.21052845209299673,0.04690267739531142,3.773988119043783,33.912857198648496,33.912857198648496,55.23083526505884,35.774518296685834,3.3460382861470372,5648.608152108288,0.0,131.9236261776901,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
1031,3715200,0.0,50,50,0.02454546113814757,0.1745439426256704,0.08254560573743297,81.42711277969076,2.058500420464858,1.3333468632556462,0.12470970583497025,0.0,0.21052845209299673,0.04690267739531142,3.773988119043783,33.82389968982741,33.82389968982741,55.23083526505884,35.774518296685834,3.3460382861470372,5648.608152108288,0.0,137.99344062367078,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
1032,3718800,18.0,50,50,0.024596683293183593,0.17282135783053126,0.0827178642169469,81.59703715680726,2.063007970108028,1.3362665260926996,0.12510314696948618,0.0,0.21098945148832093,0.04700682272905884,3.7823739173875937,34.01271998004091,34.01271998004091,55.22905561432151,35.77336556836733,3.3491526749373577,5648.426142373789,0.0,130.51138828372646,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
1033,3722400,0.0,50,50,0.024596683293183593,0.17282135783053126,0.0827178642169469,81.59703715680726,2.063007970108028,1.3362665260926996,0.12510314696948618,0.0,0.21098945148832093,0.04700682272905884,3.7823739173875937,33.86168487662408,33.86168487662408,55.22905561432151,35.77336556836733,3.3491526749373577,5648.426142373789,0.0,140.85026415998436,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
1034,3726000,0.0,50,50,0.024596683293183593,0.17282135783053126,0.0827178642169469,81.59703715680726,2.063007970108028,1.3362665260926996,0.12510314696948618,0.0,0.21098945148832093,0.04700682272905884,3.7823739173875937,33.93704935768908,33.93704935768908,55.22905561432151,35.77336556836733,3.3491526749373577,5648.426142373789,0.0,135.57913872833217,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
1035,3729600,0.0,50,50,0.024596683293183593,0.17282135783053126,0.0827178642169469,81.59703715680726,2.063007970108028,1.3362665260926996,0.12510314696948618,0.0,0.21098945148832093,0.04700682272905884,3.7823739173875937,33.81730718156868,33.81730718156868,55.22905561432151,35.77336556836733,3.3491526749373577,5648.426142373789,0.0,144.06308475921364,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
1036,3733200,0.0,50,50,0.024596683293183593,0.17282135783053126,0.0827178642169469,81.59703715680726,2.063007970108028,1.3362665260926996,0.12510314696948618,0.0,0.21098945148832093,0.04700682272905884,3.7823739173875937,33.938912718068735,33.938912718068735,55.22905561432151,35.77336556836733,3.3491526749373577,5648.426142373789,0.0,135.4516868858564,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
1037,3736800,0.0,50,50,0.024596683293183593,0.17282135783053126,0.0827178642169469,81.59703715680726,2.063007970108028,1.3362665260926996,0.12510314696948618,0.0,0.21098945148832093,0.04700682272905884,3.7823739173875937,34.03918667806929,34.03918667806929,55.22905561432151,35.77336556836733,3.3491526749373577,5648.426142373789,0.0,128.7900723487722,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
1038,3740400,18.0,50,50,0.024647410412182217,0.1711154209400043,0.0828884579059996,81.7653193013733,2.0674719565799067,1.3391579718756212,0.12529286073931709,0.0,0.21144599555930854,0.047098216520618526,3.7904670012747723,34.08370072219049,34.08370072219049,55.23025048988563,35.774139521857734,3.347061642700152,5648.548345556482,0.0,130.79930522105687,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
1039,3744000,0.0,50,50,0.024647410412182217,0.1711154209400043,0.0828884579059996,81.7653193013733,2.0674719565799067,1.3391579718756212,0.12529286073931709,0.0,0.21144599555930854,0.047098216520618526,3.7904670012747723,34.10565373473829,34.10565373473829,55.23025048988563,35.774139521857734,3.347061642700152,5648.548345556482,0.0,129.369454117683,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
1040,3747600,0.0,50,50,0.024647410412182217,0.1711154209400043,0.0828884579059996,81.7653193013733,2.0674719565799067,1.3391579718756212,0.12529286073931709,0.0,0.21144599555930854,0.047098216520618526,3.7904670012747723,33.98039829477593,33.98039829477593,55.23025048988563,35.774139521857734,3.347061642700152,5648.548345556482,0.0,137.77388203097536,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
1041,3751200,0.0,50,50,0.024647410412182217,0.1711154209400043,0.0828884579059996,81.7653193013733,2.0674719565799067,1.3391579718756212,0.12529286073931709,0.0,0.21144599555930854,0.047098216520618526,3.7904670012747723,34.06916215553084,34.06916215553084,55.23025048988563,35.774139521857734,3.347061642700152,5648.548345556482,0.0,131.75614296726823,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
1042,3754800,0.0,50,50,0.024647410412182217,0.1711154209400043,0.0828884579059996,81.7653193013733,2.0674719565799067,1.3391579718756212,0.12529286073931709,0.0,0.21144599555930854,0.047098216520618526,3.7904670012747723,34.04351476443457,34.04351476443457,55.23025048988563,35.774139521857734,3.347061642700152,5648.548345556482,0.0,133.46359550283432,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
1043,3758400,0.0,50,50,0.024647410412182217,0.1711154209400043,0.0828884579059996,81.7653193013733,2.0674719565799067,1.3391579718756212,0.12529286073931709,0.0,0.21144599555930854,0.047098216520618526,3.7904670012747723,33.84697929068318,33.84697929068318,55.23025048988563,35.774139521857734,3.347061642700152,5648.548345556482,0.0,147.41713171231623,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
1044,3762000,18.0,50,50,0.0246976002555212,0.16942755245916138,0.08305724475408388,81.93181908766604,2.071888662793737,1.3420187929459433,0.1256313872060067,0.0,0.2118977041493594,0.04719818429842443,3.798634731393471,34.01570232161996,34.01570232161996,55.229207179263625,35.77346374111394,3.348887436288648,5648.441643333778,0.0,140.64110241011295,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
1045,3765600,0.0,50,50,0.0246976002555212,0.16942755245916138,0.08305724475408388,81.93181908766604,2.071888662793737,1.3420187929459433,0.1256313872060067,0.0,0.2118977041493594,0.04719818429842443,3.798634731393471,34.157687367955305,34.157687367955305,55.229207179263625,35.77346374111394,3.348887436288648,5648.441643333778,0.0,130.9572553238576,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
1046,3769200,0.0,50,50,0.0246976002555212,0.16942755245916138,0.08305724475408388,81.93181908766604,2.071888662793737,1.3420187929459433,0.1256313872060067,0.0,0.2118977041493594,0.04719818429842443,3.798634731393471,34.14814238662556,34.14814238662556,55.229207179263625,35.77346374111394,3.348887436288648,5648.441643333778,0.0,131.58391359173956,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
1047,3772800,0.0,50,50,0.0246976002555212,0.16942755245916138,0.08305724475408388,81.93181908766604,2.071888662793737,1.3420187929459433,0.1256313872060067,0.0,0.2118977041493594,0.04719818429842443,3.798634731393471,34.16679807257789,34.16679807257789,55.229207179263625,35.77346374111394,3.348887436288648,5648.441643333778,0.0,130.3622775734165,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
1048,3776400,0.0,50,50,0.0246976002555212,0.16942755245916138,0.08305724475408388,81.93181908766604,2.071888662793737,1.3420187929459433,0.1256313872060067,0.0,0.2118977041493594,0.04719818429842443,3.798634731393471,34.19342053087902,34.19342053087902,55.229207179263625,35.77346374111394,3.348887436288648,5648.441643333778,0.0,128.64125609443525,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
1049,3780000,0.0,50,50,0.0246976002555212,0.16942755245916138,0.08305724475408388,81.93181908766604,2.071888662793737,1.3420187929459433,0.1256313872060067,0.0,0.2118977041493594,0.04719818429842443,3.798634731393471,34.19777400604793,34.19777400604793,55.229207179263625,35.77346374111394,3.348887436288648,5648.441643333778,0.0,128.36229291248668,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
1050,3783600,18.0,50,50,0.02474729431437258,0.16775635705307326,0.08322436429469268,82.0966741584996,2.0762617399726584,1.3448513543004719,0.12593898565182704,0.0,0.21234495067902182,0.047299663417241206,3.8066966940212206,34.3281406279794,34.3281406279794,55.22858381465203,35.773059970854156,3.3499783243589434,5648.377890134865,0.0,124.9209154698161,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
1051,3787200,0.0,50,50,0.02474729431437258,0.16775635705307326,0.08322436429469268,82.0966741584996,2.0762617399726584,1.3448513543004719,0.12593898565182704,0.0,0.21234495067902182,0.047299663417241206,3.8066966940212206,34.16031392840585,34.16031392840585,55.22858381465203,35.773059970854156,3.3499783243589434,5648.377890134865,0.0,135.81976176767134,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
1052,3790800,0.0,50,50,0.02474729431437258,0.16775635705307326,0.08322436429469268,82.0966741584996,2.0762617399726584,1.3448513543004719,0.12593898565182704,0.0,0.21234495067902182,0.047299663417241206,3.8066966940212206,34.27355844271805,34.27355844271805,55.22858381465203,35.773059970854156,3.3499783243589434,5648.377890134865,0.0,128.35231769369278,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
1053,3794400,0.0,50,50,0.02474729431437258,0.16775635705307326,0.08322436429469268,82.0966741584996,2.0762617399726584,1.3448513543004719,0.12593898565182704,0.0,0.21234495067902182,0.047299663417241206,3.8066966940212206,34.18266581258095,34.18266581258095,55.22858381465203,35.773059970854156,3.3499783243589434,5648.377890134865,0.0,134.30748924884062,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
1054,3798000,0.0,50,50,0.02474729431437258,0.16775635705307326,0.08322436429469268,82.0966741584996,2.0762617399726584,1.3448513543004719,0.12593898565182704,0.0,0.21234495067902182,0.047299663417241206,3.8066966940212206,34.07668388229083,34.07668388229083,55.22858381465203,35.773059970854156,3.3499783243589434,5648.377890134865,0.0,141.65247774646377,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
1055,3801600,0.0,50,50,0.02474729431437258,0.16775635705307326,0.08322436429469268,82.0966741584996,2.0762617399726584,1.3448513543004719,0.12593898565182704,0.0,0.21234495067902182,0.047299663417241206,3.8066966940212206,34.30075242124931,34.30075242124931,55.22858381465203,35.773059970854156,3.3499783243589434,5648.377890134865,0.0,126.6294794179156,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
1056,3805200,18.0,50,50,0.024796499205086878,0.16610161221597447,0.08338983877840257,82.25990646295521,2.080591770355517,1.3476560330711869,0.1261052622999898,0.0,0.2127877946954505,0.04738126192692034,3.814522122349064,34.32731254683198,34.32731254683198,55.229996632575265,35.773975091554426,3.3475058929933006,5648.522382877014,0.0,129.5656383756807,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
1057,3808800,0.0,50,50,0.024796499205086878,0.16610161221597447,0.08338983877840257,82.25990646295521,2.080591770355517,1.3476560330711869,0.1261052622999898,0.0,0.2127877946954505,0.04738126192692034,3.814522122349064,34.18035876427744,34.18035876427744,55.229996632575265,35.773975091554426,3.3475058929933006,5648.522382877014,0.0,139.43353477297177,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
1058,3812400,0.0,50,50,0.024796499205086878,0.16610161221597447,0.08338983877840257,82.25990646295521,2.080591770355517,1.3476560330711869,0.1261052622999898,0.0,0.2127877946954505,0.04738126192692034,3.814522122349064,34.11007134682032,34.11007134682032,55.229996632575265,35.773975091554426,3.3475058929933006,5648.522382877014,0.0,144.45394187852898,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
